2025-04-03 19:52:05,271 [__main__] [INFO] Initializing Ray...
2025-04-03 19:52:10,735 [__main__] [INFO] Creating temporary environment to get action/observation spaces...
2025-04-03 19:52:10,737 [src.satellite_marl_env] [INFO] SatelliteMARLEnv closed.
2025-04-03 19:52:10,737 [__main__] [INFO] Spaces retrieved.
2025-04-03 19:52:10,737 [__main__] [INFO] Configuring RLlib PPO Algorithm...
2025-04-03 19:52:10,738 [__main__] [INFO] Building Algorithm...
2025-04-03 19:52:24,462 [__main__] [WARNING] Could not retrieve policy class name via standard methods.
2025-04-03 19:52:24,462 [__main__] [INFO] Algorithm Built. Using Policy Class: Unavailable (New API stack?)
2025-04-03 19:52:24,462 [__main__] [INFO] 
--- Starting Training for 100 iterations ---
2025-04-03 19:52:26,947 [__main__] [INFO] Iteration: 1/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.48s
2025-04-03 19:55:38,053 [__main__] [INFO] Checkpoint saved in directory TrainingResult(checkpoint=Checkpoint(filesystem=local, path=/Users/nathanleo/Downloads/IST 597 - RL/Final Project/RL-Spacecraft-Docking/output/ray_results), metrics={'timers': {'training_iteration': 2.4418673841901595, 'restore_env_runners': 1.2876464583166412e-05, 'training_step': 2.4417389590944376, 'env_runner_sampling_timer': 0.271880161779649, 'learner_update_timer': 2.1633128016322445, 'synch_weights': 0.005007542718860915, 'synch_env_connectors': 0.007449847559736345, 'restore_eval_env_runners': 7.258602289802456e-06, 'evaluation_iteration': 2.849209957156414, 'synch_eval_env_connectors': 0.003304422092708666}, 'env_runners': {'timers': {'connectors': {'agent_to_module_mapping': 6.623129593208432e-06, 'add_observations_from_episodes_to_batch': 4.0364173321944215e-05, 'add_time_dim_to_batch_and_zero_pad': 1.9498043516448334e-05, 'numpy_to_tensor': 5.5485477787442505e-05, 'add_states_from_episodes_to_batch': 7.369434688766689e-06, 'batch_individual_items': 3.549282732622131e-05}}, 'env_reset_timer': 0.00014764673845923465, 'env_to_module_connector': {'timers': {'connectors': {'add_states_from_episodes_to_batch': 4.354936362866591e-06, 'batch_individual_items': 2.0071492457530905e-05, 'agent_to_module_mapping': 4.671659464225514e-06, 'add_observations_from_episodes_to_batch': 1.82305580440184e-05, 'add_time_dim_to_batch_and_zero_pad': 7.1302841761790834e-06, 'numpy_to_tensor': 3.2604590893807844e-05}}, 'connector_pipeline_timer': 0.0001257969450846991}, 'env_to_module_sum_episodes_length_in': 106.95241103664021, 'num_module_steps_sampled_lifetime': {'target': 320000, 'servicer': 320000}, 'num_agent_steps_sampled': {'target': 4000, 'servicer': 4000}, 'sample': 0.17429621320743283, 'num_agent_steps_sampled_lifetime': {'target': 320000, 'servicer': 320000}, 'weights_seq_no': 79.0, 'num_module_steps_sampled': {'target': 4000, 'servicer': 4000}, 'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 1.101084747614701e-05, 'module_to_agent_unmapping': 3.9155688114254035e-06, 'tensor_to_numpy': 5.3755147833575964e-05, 'get_actions': 0.00014504996754727048, 'normalize_and_clip_actions': 6.013465725169733e-05, 'remove_single_ts_time_rank_from_batch': 1.339028226638e-06, 'un_batch_to_individual_items': 2.3425823116659417e-05}}, 'connector_pipeline_timer': 0.0003492877739075613}, 'env_step_timer': 0.00011271764176067124, 'num_env_steps_sampled': 4000, 'connector_pipeline_timer': 0.00030690756482173407, 'num_env_steps_sampled_lifetime': 320000, 'rlmodule_inference_timer': 0.00016338738012779767, 'env_to_module_sum_episodes_length_out': 106.95241103664021, 'time_between_sampling': 2.2760744100396098, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'episode_return_max': -1061.7324011252545, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1077.217940595527}, 'episode_duration_sec_mean': 0.8505727005609989, 'agent_episode_returns_mean': {'target': 0.0, 'servicer': -1077.217940595527}, 'episode_len_max': 1000, 'episode_return_min': -1089.255485267322, 'episode_return_mean': -1077.217940595527, 'episode_len_min': 1000, 'num_episodes_lifetime': 299, 'episode_len_mean': 1000.0, 'num_episodes': 0, 'num_env_steps_sampled_lifetime_throughput': 1189.8457521190442}, 'learners': {'servicer': {'gradients_default_optimizer_global_norm': 1.5745141506195068, 'curr_entropy_coeff': 0.01, 'num_trainable_parameters': 142093.0, 'total_loss': 9.452756881713867, 'mean_kl_loss': 0.006768984254449606, 'num_module_steps_trained_lifetime': 3228288, 'default_optimizer_learning_rate': 5e-05, 'vf_explained_var': 0.0001226663589477539, 'num_module_steps_trained': 40320, 'weights_seq_no': 80.0, 'vf_loss': 9.549903869628906, 'curr_kl_coeff': 1.421085492696024e-15, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'policy_loss': 0.0028911009430885315, 'module_train_batch_size_mean': 128.0, 'entropy': 10.003862380981445, 'vf_loss_unclipped': 3520.689697265625}, 'target': {'vf_loss_unclipped': 4.230806371907647e-09, 'gradients_default_optimizer_global_norm': 0.32327160239219666, 'curr_entropy_coeff': 0.01, 'num_trainable_parameters': 142093.0, 'mean_kl_loss': 0.020337911322712898, 'total_loss': -0.8471393585205078, 'num_module_steps_trained_lifetime': 3228288, 'default_optimizer_learning_rate': 5e-05, 'vf_explained_var': 0.9998335242271423, 'num_module_steps_trained': 40320, 'weights_seq_no': 80.0, 'vf_loss': 4.230806371907647e-09, 'curr_kl_coeff': 4.6400909923249856e-06, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'policy_loss': 0.015518736094236374, 'module_train_batch_size_mean': 128.0, 'entropy': 86.26581573486328}, '__all_modules__': {'learner_connector': {'timers': {'connectors': {'general_advantage_estimation': 0.04620405770077627, 'add_time_dim_to_batch_and_zero_pad': 2.129566392570652e-05, 'numpy_to_tensor': 0.00019468257935098136, 'add_states_from_episodes_to_batch': 5.063536771628336e-06, 'batch_individual_items': 0.06785779695937601, 'add_one_ts_to_episodes_and_truncate': 0.0055353096141596055, 'add_columns_from_episodes_to_train_batch': 0.06938536198173996, 'agent_to_module_mapping': 0.0034464906711459777, 'add_observations_from_episodes_to_batch': 0.00026532364963468316}}, 'connector_pipeline_timer': 0.19313158219700366}, 'learner_connector_sum_episodes_length_out': 4000.0, 'num_non_trainable_parameters': 0.0, 'learner_connector_sum_episodes_length_in': 4000.0, 'num_trainable_parameters': 284186.0, 'num_env_steps_trained': 1260000, 'num_module_steps_trained_lifetime': 6456576, 'num_module_steps_trained': 80640, 'num_env_steps_trained_lifetime': 100884000, 'num_env_steps_trained_lifetime_throughput': 0.0}}, 'num_training_step_calls_per_iteration': 1, 'evaluation': {'env_runners': {'timers': {'connectors': {'agent_to_module_mapping': 5.372917946015893e-06, 'add_observations_from_episodes_to_batch': 3.5759281100176184e-05, 'add_time_dim_to_batch_and_zero_pad': 2.2507274595239982e-05, 'numpy_to_tensor': 3.642396165631146e-05, 'add_states_from_episodes_to_batch': 7.489529239033642e-06, 'batch_individual_items': 2.706597262668564e-05}}, 'env_reset_timer': 0.00016974162351263033, 'env_to_module_connector': {'timers': {'connectors': {'add_states_from_episodes_to_batch': 2.893746436881543e-06, 'batch_individual_items': 1.1857958996126591e-05, 'agent_to_module_mapping': 2.9117855442765824e-06, 'add_observations_from_episodes_to_batch': 1.1318990825193899e-05, 'add_time_dim_to_batch_and_zero_pad': 4.308360903980854e-06, 'numpy_to_tensor': 2.0135719715592915e-05}}, 'connector_pipeline_timer': 7.853099476671838e-05}, 'env_to_module_sum_episodes_length_in': 901.0423566894266, 'num_module_steps_sampled_lifetime': {'target': 40000, 'servicer': 40000}, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'num_agent_steps_sampled': {'target': 5000, 'servicer': 5000}, 'episode_return_max': -1075.574520532978, 'sample': 2.685800995092701, 'num_agent_steps_sampled_lifetime': {'target': 40000, 'servicer': 40000}, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1144.6624332246083}, 'episode_duration_sec_mean': 0.5265571156682562, 'weights_seq_no': 79.0, 'agent_episode_returns_mean': {'target': 0.0, 'servicer': -1144.6624332246083}, 'episode_len_max': 1000, 'num_module_steps_sampled': {'target': 5000, 'servicer': 5000}, 'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 6.785379602750106e-06, 'module_to_agent_unmapping': 2.4692458960045228e-06, 'tensor_to_numpy': 3.4551242315532184e-05, 'get_actions': 3.533039293028268e-05, 'normalize_and_clip_actions': 3.504988944589672e-05, 'remove_single_ts_time_rank_from_batch': 8.217760932713358e-07, 'un_batch_to_individual_items': 1.4285458400304384e-05}}, 'connector_pipeline_timer': 0.00016001374767710575}, 'env_step_timer': 6.795743424072518e-05, 'episode_return_min': -1371.7848080614137, 'num_env_steps_sampled': 5000, 'episode_return_mean': -1144.6624332246083, 'episode_len_min': 1000, 'connector_pipeline_timer': 0.0002502020293979719, 'num_env_steps_sampled_lifetime': 40000, 'num_episodes_lifetime': 40, 'episode_len_mean': 1000.0, 'num_episodes': 5, 'rlmodule_inference_timer': 0.00011093079746783197, 'env_to_module_sum_episodes_length_out': 901.0423566894266, 'num_env_steps_sampled_per_second': 1757.2311615225692, 'time_between_sampling': 21.31641206072794}, 'num_healthy_workers': 1, 'actor_manager_num_outstanding_async_reqs': 0, 'num_remote_worker_restarts': 0}, 'num_env_steps_sampled_lifetime': 320000, 'fault_tolerance': {'num_healthy_workers': 23, 'num_remote_worker_restarts': 0}, 'env_runner_group': {'actor_manager_num_outstanding_async_reqs': 0}, 'num_env_steps_sampled_lifetime_throughput': 1189.8457521190442, 'done': False, 'training_iteration': 80, 'trial_id': 'default', 'date': '2025-04-03_19-55-38', 'timestamp': 1743724538, 'time_this_iter_s': 3.3474507331848145, 'time_total_s': 192.38609290122986, 'pid': 71851, 'hostname': 'Nathans-Mac-Studio.local', 'node_ip': '127.0.0.1', 'config': {'exploration_config': {}, 'extra_python_environs_for_driver': {}, 'extra_python_environs_for_worker': {}, 'placement_strategy': 'PACK', 'num_gpus': 0, '_fake_gpus': False, 'num_cpus_for_main_process': 1, 'eager_tracing': True, 'eager_max_retraces': 20, 'tf_session_args': {'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'local_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'torch_compile_learner': False, 'torch_compile_learner_what_to_compile': <TorchCompileWhatToCompile.FORWARD_TRAIN: 'forward_train'>, 'torch_compile_learner_dynamo_backend': 'aot_eager', 'torch_compile_learner_dynamo_mode': None, 'torch_compile_worker': False, 'torch_compile_worker_dynamo_backend': 'aot_eager', 'torch_compile_worker_dynamo_mode': None, 'torch_ddp_kwargs': {}, 'torch_skip_nan_gradients': False, 'env': 'satellite_marl', 'env_config': {}, 'observation_space': None, 'action_space': None, 'clip_rewards': None, 'normalize_actions': True, 'clip_actions': False, '_is_atari': None, 'disable_env_checking': False, 'render_env': False, 'action_mask_key': 'action_mask', 'env_runner_cls': None, 'num_env_runners': 23, 'num_envs_per_env_runner': 1, 'gym_env_vectorize_mode': 'SYNC', 'num_cpus_per_env_runner': 1, 'num_gpus_per_env_runner': 0, 'custom_resources_per_env_runner': {}, 'validate_env_runners_after_construction': True, 'episodes_to_numpy': True, 'max_requests_in_flight_per_env_runner': 1, 'sample_timeout_s': 60.0, '_env_to_module_connector': None, 'add_default_connectors_to_env_to_module_pipeline': True, '_module_to_env_connector': None, 'add_default_connectors_to_module_to_env_pipeline': True, 'episode_lookback_horizon': 1, 'rollout_fragment_length': 'auto', 'batch_mode': 'truncate_episodes', 'compress_observations': False, 'remote_worker_envs': False, 'remote_env_batch_wait_ms': 0, 'enable_tf1_exec_eagerly': False, 'sample_collector': <class 'ray.rllib.evaluation.collectors.simple_list_collector.SimpleListCollector'>, 'preprocessor_pref': 'deepmind', 'observation_filter': 'NoFilter', 'update_worker_filter_stats': True, 'use_worker_filter_stats': True, 'sampler_perf_stats_ema_coef': None, 'num_learners': 0, 'num_gpus_per_learner': 0, 'num_cpus_per_learner': 'auto', 'num_aggregator_actors_per_learner': 0, 'max_requests_in_flight_per_aggregator_actor': 3, 'local_gpu_idx': 0, 'max_requests_in_flight_per_learner': 3, 'gamma': 0.99, 'lr': 5e-05, 'grad_clip': None, 'grad_clip_by': 'global_norm', '_train_batch_size_per_learner': None, 'train_batch_size': 4000, 'num_epochs': 10, 'minibatch_size': 128, 'shuffle_batch_per_epoch': True, 'model': {'fcnet_hiddens': [256, 256], 'fcnet_activation': 'tanh', 'fcnet_weights_initializer': None, 'fcnet_weights_initializer_config': None, 'fcnet_bias_initializer': None, 'fcnet_bias_initializer_config': None, 'conv_filters': None, 'conv_activation': 'relu', 'conv_kernel_initializer': None, 'conv_kernel_initializer_config': None, 'conv_bias_initializer': None, 'conv_bias_initializer_config': None, 'conv_transpose_kernel_initializer': None, 'conv_transpose_kernel_initializer_config': None, 'conv_transpose_bias_initializer': None, 'conv_transpose_bias_initializer_config': None, 'post_fcnet_hiddens': [], 'post_fcnet_activation': 'relu', 'post_fcnet_weights_initializer': None, 'post_fcnet_weights_initializer_config': None, 'post_fcnet_bias_initializer': None, 'post_fcnet_bias_initializer_config': None, 'free_log_std': False, 'log_std_clip_param': 20.0, 'no_final_linear': False, 'vf_share_layers': False, 'use_lstm': False, 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action': False, 'lstm_use_prev_reward': False, 'lstm_weights_initializer': None, 'lstm_weights_initializer_config': None, 'lstm_bias_initializer': None, 'lstm_bias_initializer_config': None, '_time_major': False, 'use_attention': False, 'attention_num_transformer_units': 1, 'attention_dim': 64, 'attention_num_heads': 1, 'attention_head_dim': 32, 'attention_memory_inference': 50, 'attention_memory_training': 50, 'attention_position_wise_mlp_dim': 32, 'attention_init_gru_gate_bias': 2.0, 'attention_use_n_prev_actions': 0, 'attention_use_n_prev_rewards': 0, 'framestack': True, 'dim': 84, 'grayscale': False, 'zero_mean': True, 'custom_model': None, 'custom_model_config': {}, 'custom_action_dist': None, 'custom_preprocessor': None, 'encoder_latent_dim': None, 'always_check_shapes': False, 'lstm_use_prev_action_reward': -1, '_use_default_native_models': -1, '_disable_preprocessor_api': False, '_disable_action_flattening': False}, '_learner_connector': None, 'add_default_connectors_to_learner_pipeline': True, 'learner_config_dict': {}, 'optimizer': {}, '_learner_class': None, 'callbacks_on_algorithm_init': None, 'callbacks_on_env_runners_recreated': None, 'callbacks_on_checkpoint_loaded': None, 'callbacks_on_environment_created': None, 'callbacks_on_episode_created': None, 'callbacks_on_episode_start': None, 'callbacks_on_episode_step': None, 'callbacks_on_episode_end': None, 'callbacks_on_evaluate_start': None, 'callbacks_on_evaluate_end': None, 'callbacks_on_sample_end': None, 'callbacks_on_train_result': None, 'explore': True, 'enable_rl_module_and_learner': True, 'enable_env_runner_and_connector_v2': True, '_prior_exploration_config': {'type': 'StochasticSampling'}, 'count_steps_by': 'env_steps', 'policy_map_capacity': 100, 'policy_mapping_fn': <function <lambda> at 0x35f1318a0>, 'policies_to_train': None, 'policy_states_are_swappable': False, 'observation_fn': None, 'offline_data_class': None, 'input_read_method': 'read_parquet', 'input_read_method_kwargs': {}, 'input_read_schema': {}, 'input_read_episodes': False, 'input_read_sample_batches': False, 'input_read_batch_size': None, 'input_filesystem': None, 'input_filesystem_kwargs': {}, 'input_compress_columns': ['obs', 'new_obs'], 'input_spaces_jsonable': True, 'materialize_data': False, 'materialize_mapped_data': True, 'map_batches_kwargs': {}, 'iter_batches_kwargs': {}, 'prelearner_class': None, 'prelearner_buffer_class': None, 'prelearner_buffer_kwargs': {}, 'prelearner_module_synch_period': 10, 'dataset_num_iters_per_learner': None, 'input_config': {}, 'actions_in_input_normalized': False, 'postprocess_inputs': False, 'shuffle_buffer_size': 0, 'output': None, 'output_config': {}, 'output_compress_columns': ['obs', 'new_obs'], 'output_max_file_size': 67108864, 'output_max_rows_per_file': None, 'output_write_remaining_data': False, 'output_write_method': 'write_parquet', 'output_write_method_kwargs': {}, 'output_filesystem': None, 'output_filesystem_kwargs': {}, 'output_write_episodes': True, 'offline_sampling': False, 'evaluation_interval': 10, 'evaluation_duration': 5, 'evaluation_duration_unit': 'episodes', 'evaluation_sample_timeout_s': 120.0, 'evaluation_parallel_to_training': True, 'evaluation_force_reset_envs_before_iteration': True, 'evaluation_config': {'explore': False}, 'off_policy_estimation_methods': {}, 'ope_split_batch_by_episode': True, 'evaluation_num_env_runners': 1, 'in_evaluation': False, 'sync_filters_on_rollout_workers_timeout_s': 10.0, 'keep_per_episode_custom_metrics': False, 'metrics_episode_collection_timeout_s': 60.0, 'metrics_num_episodes_for_smoothing': 100, 'min_time_s_per_iteration': None, 'min_train_timesteps_per_iteration': 0, 'min_sample_timesteps_per_iteration': 0, 'log_gradients': True, 'export_native_model_files': False, 'checkpoint_trainable_policies_only': False, 'logger_creator': None, 'logger_config': None, 'log_level': 'WARN', 'log_sys_usage': True, 'fake_sampler': False, 'seed': None, 'restart_failed_env_runners': True, 'ignore_env_runner_failures': False, 'max_num_env_runner_restarts': 1000, 'delay_between_env_runner_restarts_s': 60.0, 'restart_failed_sub_environments': False, 'num_consecutive_env_runner_failures_tolerance': 100, 'env_runner_health_probe_timeout_s': 30.0, 'env_runner_restore_timeout_s': 1800.0, '_model_config': {}, '_rl_module_spec': None, 'algorithm_config_overrides_per_module': {}, '_per_module_overrides': {}, '_validate_config': True, '_use_msgpack_checkpoints': False, '_torch_grad_scaler_class': None, '_torch_lr_scheduler_classes': None, '_tf_policy_handles_more_than_one_loss': False, '_disable_preprocessor_api': False, '_disable_action_flattening': False, '_disable_initialize_loss_from_dummy_batch': False, '_dont_auto_sync_env_runner_states': False, 'env_task_fn': -1, 'enable_connectors': -1, 'simple_optimizer': True, 'policy_map_cache': -1, 'worker_cls': -1, 'synchronize_filters': -1, 'enable_async_evaluation': -1, 'custom_async_evaluation_function': -1, '_enable_rl_module_api': -1, 'auto_wrap_old_gym_envs': -1, 'always_attach_evaluation_results': -1, 'replay_sequence_length': None, '_disable_execution_plan_api': -1, 'use_critic': True, 'use_gae': True, 'use_kl_loss': True, 'kl_coeff': 0.2, 'kl_target': 0.01, 'vf_loss_coeff': 1.0, 'entropy_coeff': 0.01, 'clip_param': 0.2, 'vf_clip_param': 10.0, 'entropy_coeff_schedule': None, 'lr_schedule': None, 'sgd_minibatch_size': -1, 'vf_share_layers': -1, 'class': <class 'ray.rllib.algorithms.ppo.ppo.PPOConfig'>, 'lambda': 1.0, 'input': 'sampler', 'policies': {'servicer': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None), 'target': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None)}, 'callbacks': <class 'ray.rllib.callbacks.callbacks.RLlibCallback'>, 'create_env_on_driver': False, 'custom_eval_function': None, 'framework': 'torch'}, 'time_since_restore': 192.38609290122986, 'iterations_since_restore': 80, 'perf': {'cpu_util_percent': 80.96, 'ram_util_percent': 56.0}})
2025-04-03 19:55:40,916 [__main__] [INFO] Iteration: 81/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.86s
2025-04-03 19:55:43,512 [__main__] [INFO] Iteration: 82/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.59s
2025-04-03 19:55:46,170 [__main__] [INFO] Iteration: 83/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.66s
2025-04-03 19:55:48,920 [__main__] [INFO] Iteration: 84/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.75s
2025-04-03 19:55:51,415 [__main__] [INFO] Iteration: 85/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.49s
2025-04-03 19:55:53,900 [__main__] [INFO] Iteration: 86/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.48s
2025-04-03 19:55:56,457 [__main__] [INFO] Iteration: 87/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.56s
2025-04-03 19:55:58,967 [__main__] [INFO] Iteration: 88/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.51s
2025-04-03 19:56:01,550 [__main__] [INFO] Iteration: 89/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.58s
2025-04-03 19:56:04,785 [__main__] [INFO] Iteration: 90/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 3.23s
2025-04-03 19:56:07,148 [__main__] [INFO] Iteration: 91/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.36s
2025-04-03 19:56:09,408 [__main__] [INFO] Iteration: 92/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.26s
2025-04-03 19:56:11,682 [__main__] [INFO] Iteration: 93/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.27s
2025-04-03 19:56:13,843 [__main__] [INFO] Iteration: 94/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.16s
2025-04-03 19:56:16,053 [__main__] [INFO] Iteration: 95/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.21s
2025-04-03 19:56:18,431 [__main__] [INFO] Iteration: 96/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.38s
2025-04-03 19:56:20,656 [__main__] [INFO] Iteration: 97/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.22s
2025-04-03 19:56:23,138 [__main__] [INFO] Iteration: 98/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.48s
2025-04-03 19:56:25,468 [__main__] [INFO] Iteration: 99/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.33s
2025-04-03 19:56:28,893 [__main__] [INFO] Iteration: 100/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 3.42s
